,time_period,rainfall,mean_temperature,disease_cases,population,location
218,2019-03,0.0,25.802311897277853,7.0,294493.0,11004
219,2019-04,0.0,26.63016986846925,12.0,294493.0,11004
220,2019-05,0.0,25.20455932617185,3.0,294493.0,11004
221,2019-06,0.0,25.530605316162102,6.0,294493.0,11004
222,2019-07,0.0,25.1622200012207,10.0,294493.0,11004
223,2019-08,0.0,25.53771018981935,0.0,294493.0,11004
0,2001-01,0.0,25.3104410171509,1.0,74460.0,11005
1,2001-02,0.0,25.88389110565185,4.0,74460.0,11005
2,2001-03,0.0,25.3060598373413,0.0,74460.0,11005
3,2001-04,0.0,26.04565620422365,0.0,74460.0,11005
4,2001-05,0.0,24.21006870269775,1.0,74460.0,11005
5,2001-06,0.0,23.25520420074465,0.0,74460.0,11005
6,2001-07,0.0,24.84785461425785,0.0,74460.0,11005
7,2001-08,0.0,26.49976253509525,1.0,74460.0,11005
8,2001-09,0.0,26.655801773071303,0.0,74460.0,11005
9,2001-10,0.0,27.2753448486328,0.0,74460.0,11005
10,2001-11,0.0,26.31527709960935,1.0,74460.0,11005
11,2001-12,0.0,25.3303260803223,32.0,74460.0,11005
12,2002-01,0.0,26.2327499389648,1.0,76030.0,11005
13,2002-02,0.0,25.62675189971925,7.0,76030.0,11005
14,2002-03,0.0,25.94833183288575,5.0,76030.0,11005
15,2002-04,0.0,26.20928955078125,2.0,76030.0,11005
16,2002-05,0.0,25.56214904785155,3.0,76030.0,11005
17,2002-06,0.0,23.7354974746704,2.0,76030.0,11005
18,2002-07,0.0,24.50317192077636,0.0,76030.0,11005
19,2002-08,0.0,26.2766847610474,0.0,76030.0,11005
20,2002-09,0.0,26.445240974426248,1.0,76030.0,11005
21,2002-10,0.0,27.56365203857425,2.0,76030.0,11005
22,2002-11,0.0,26.3716459274292,21.0,76030.0,11005
23,2002-12,0.0,25.7494668960571,8.0,76030.0,11005
24,2003-01,0.0,25.801456451416,5.0,77680.0,11005
25,2003-02,0.0,25.5541772842407,6.0,77680.0,11005
26,2003-03,0.0,25.5435028076172,5.0,77680.0,11005
27,2003-04,0.0,25.60160064697265,2.0,77680.0,11005
28,2003-05,0.0,25.22044849395749,0.0,77680.0,11005
29,2003-06,0.0,25.1310338973999,0.0,77680.0,11005
30,2003-07,0.0,23.98564434051515,0.0,77680.0,11005
31,2003-08,0.0,23.89196586608885,0.0,77680.0,11005
32,2003-09,0.0,25.47554588317875,0.0,77680.0,11005
33,2003-10,0.0,26.55758476257325,0.0,77680.0,11005
34,2003-11,0.0,25.98045158386235,0.0,77680.0,11005
35,2003-12,0.0,25.74494743347165,1.0,77680.0,11005
36,2004-01,0.0,25.97696590423585,7.0,84948.0,11005
37,2004-02,0.0,25.60376262664795,2.0,84948.0,11005
38,2004-03,0.0,26.107811927795453,3.0,84948.0,11005
39,2004-04,0.0,26.5732297897339,0.0,84948.0,11005
40,2004-05,0.0,24.636417388916,0.0,84948.0,11005
41,2004-06,0.0,24.457263946533253,0.0,84948.0,11005
42,2004-07,0.0,24.35309219360355,0.0,84948.0,11005
43,2004-08,0.0,26.13776874542235,0.0,84948.0,11005
44,2004-09,0.0,26.63414287567135,0.0,84948.0,11005
45,2004-10,0.0,28.0307559967041,0.0,84948.0,11005
46,2004-11,0.0,27.113542556762702,0.0,84948.0,11005
47,2004-12,0.0,26.03337383270265,3.0,84948.0,11005
48,2005-01,0.0,26.22346973419185,56.0,83065.0,11005
49,2005-02,0.0,26.25329208374025,53.0,83065.0,11005
50,2005-03,0.0,26.01032638549805,48.0,83065.0,11005
51,2005-04,0.0,26.049012184143105,9.0,83065.0,11005
52,2005-05,0.0,25.5114507675171,6.0,83065.0,11005
53,2005-06,0.0,24.6989240646362,3.0,83065.0,11005
54,2005-07,0.0,24.3319263458252,2.0,83065.0,11005
55,2005-08,0.0,26.121052742004352,1.0,83065.0,11005
56,2005-09,0.0,25.4176959991455,3.0,83065.0,11005
57,2005-10,0.0,26.5403184890747,1.0,83065.0,11005
58,2005-11,0.0,26.828684806823752,15.0,83065.0,11005
59,2005-12,0.0,25.20972537994385,14.0,83065.0,11005
60,2006-01,0.0,26.247621536254897,116.0,84970.0,11005
61,2006-02,0.0,25.8441915512085,63.0,84970.0,11005
62,2006-03,0.0,25.9911422729492,26.0,84970.0,11005
63,2006-04,0.0,25.453605651855447,2.0,84970.0,11005
64,2006-05,0.0,25.549002647399902,2.0,84970.0,11005
65,2006-06,0.0,24.88751697540285,1.0,84970.0,11005
66,2006-07,0.0,25.10153770446775,1.0,84970.0,11005
67,2006-08,0.0,25.212108612060547,2.0,84970.0,11005
68,2006-09,0.0,25.7334384918213,0.0,84970.0,11005
69,2006-10,0.0,27.16809463500975,1.0,84970.0,11005
70,2006-11,0.0,26.14501476287845,14.0,84970.0,11005
71,2006-12,0.0,25.547346115112298,55.0,84970.0,11005
72,2007-01,0.0,25.9439153671265,64.0,68034.0,11005
73,2007-02,0.0,25.61650848388675,54.0,68034.0,11005
74,2007-03,0.0,25.602344512939453,20.0,68034.0,11005
75,2007-04,0.0,26.25696182250975,3.0,68034.0,11005
76,2007-05,0.0,23.402746200561552,1.0,68034.0,11005
77,2007-06,0.0,24.61220073699955,1.0,68034.0,11005
78,2007-07,0.0,24.3395166397095,1.0,68034.0,11005
79,2007-08,0.0,24.47065925598145,0.0,68034.0,11005
80,2007-09,0.0,27.09092140197755,2.0,68034.0,11005
81,2007-10,0.0,26.95248794555665,5.0,68034.0,11005
82,2007-11,0.0,26.55560493469235,7.0,68034.0,11005
83,2007-12,0.0,25.167645454406752,22.0,68034.0,11005
84,2008-01,0.0,25.145070075988748,29.0,70033.0,11005
85,2008-02,0.0,25.2228803634644,21.0,70033.0,11005
86,2008-03,0.0,25.053129196167,52.0,70033.0,11005
87,2008-04,0.0,25.1519193649292,30.0,70033.0,11005
88,2008-05,0.0,23.5632543563843,3.0,70033.0,11005
89,2008-06,0.0,22.59793138504025,0.0,70033.0,11005
90,2008-07,0.0,25.20313549041745,0.0,70033.0,11005
91,2008-08,0.0,26.3324956893921,0.0,70033.0,11005
92,2008-09,0.0,25.65508365631105,1.0,70033.0,11005
93,2008-10,0.0,27.48227214813235,0.0,70033.0,11005
94,2008-11,0.0,26.59390449523925,0.0,70033.0,11005
95,2008-12,0.0,25.367725372314453,15.0,70033.0,11005
96,2009-01,0.0,25.3731679916382,120.0,70143.0,11005
97,2009-02,0.0,25.3963327407837,209.0,70143.0,11005
98,2009-03,0.0,25.5626449584961,155.0,70143.0,11005
99,2009-04,0.0,25.78909492492675,111.0,70143.0,11005
100,2009-05,0.0,25.0279054641724,68.0,70143.0,11005
101,2009-06,0.0,23.3267984390259,14.0,70143.0,11005
102,2009-07,0.0,24.52085399627685,4.0,70143.0,11005
103,2009-08,0.0,25.6461820602417,4.0,70143.0,11005
104,2009-09,0.0,26.028489112854,4.0,70143.0,11005
105,2009-10,0.0,27.10734844207765,11.0,70143.0,11005
106,2009-11,0.0,26.8656988143921,23.0,70143.0,11005
107,2009-12,0.0,25.264445304870648,127.0,70143.0,11005
108,2010-01,0.0,25.57177925109865,436.0,70182.0,11005
109,2010-02,0.0,26.12669467926025,395.0,70182.0,11005
110,2010-03,0.0,26.52169990539555,136.0,70182.0,11005
111,2010-04,0.0,26.15481662750245,59.0,70182.0,11005
112,2010-05,0.0,24.14611148834225,35.0,70182.0,11005
113,2010-06,0.0,25.06162452697755,15.0,70182.0,11005
114,2010-07,0.0,24.16677474975585,10.0,70182.0,11005
115,2010-08,0.0,25.234581947326653,1.0,70182.0,11005
116,2010-09,0.0,27.208321571350098,1.0,70182.0,11005
117,2010-10,0.0,26.84356689453125,17.0,70182.0,11005
118,2010-11,0.0,25.83517646789555,33.0,70182.0,11005
119,2010-12,0.0,25.77690410614015,111.0,70182.0,11005
120,2011-01,0.0,25.552073478698752,157.0,70011.0,11005
121,2011-02,0.0,25.08105182647705,86.0,70011.0,11005
122,2011-03,0.0,25.326979637146,166.0,70011.0,11005
123,2011-04,0.0,26.227033615112298,134.0,70011.0,11005
124,2011-05,0.0,24.6328287124634,36.0,70011.0,11005
125,2011-06,0.0,25.181140899658253,12.0,70011.0,11005
126,2011-07,0.0,25.066764831542947,8.0,70011.0,11005
127,2011-08,0.0,25.2742033004761,3.0,70011.0,11005
128,2011-09,0.0,27.19424057006835,5.0,70011.0,11005
129,2011-10,0.0,26.93916606903075,12.0,70011.0,11005
130,2011-11,0.0,26.594877243042,6.0,70011.0,11005
131,2011-12,0.0,25.70626068115235,8.0,70011.0,11005
132,2012-01,0.0,25.473082542419448,36.0,69841.0,11005
133,2012-02,0.0,25.15688228607175,24.0,69841.0,11005
134,2012-03,0.0,25.275536537170453,48.0,69841.0,11005
135,2012-04,0.0,26.19346141815185,3.0,69841.0,11005
136,2012-05,0.0,24.81713485717775,8.0,69841.0,11005
137,2012-06,0.0,24.21850872039795,3.0,69841.0,11005
138,2012-07,0.0,24.5395164489746,13.0,69841.0,11005
139,2012-08,0.0,25.5995197296143,3.0,69841.0,11005
140,2012-09,0.0,27.48998928070069,3.0,69841.0,11005
141,2012-10,0.0,27.558165550231948,2.0,69841.0,11005
142,2012-11,0.0,26.41243743896485,7.0,69841.0,11005
143,2012-12,0.0,25.563308715820348,44.0,69841.0,11005
144,2013-01,0.0,26.05181789398189,343.0,74999.0,11005
145,2013-02,0.0,25.8548421859741,230.0,74999.0,11005
146,2013-03,0.0,25.6328639984131,119.0,74999.0,11005
147,2013-04,0.0,25.6337547302246,45.0,74999.0,11005
148,2013-05,0.0,24.85137557983395,6.0,74999.0,11005
149,2013-06,0.0,24.87024593353275,3.0,74999.0,11005
150,2013-07,0.0,24.601760864257848,2.0,74999.0,11005
151,2013-08,0.0,23.9685583114624,0.0,74999.0,11005
152,2013-09,0.0,26.04001045227055,0.0,74999.0,11005
153,2013-10,0.0,26.3430461883545,2.0,74999.0,11005
154,2013-11,0.0,25.81848812103275,7.0,74999.0,11005
155,2013-12,0.0,25.8261966705322,6.0,74999.0,11005
156,2014-01,0.0,24.8962936401367,7.0,75085.0,11005
157,2014-02,0.0,25.04442310333249,18.0,75085.0,11005
158,2014-03,0.0,25.424793243408203,9.0,75085.0,11005
159,2014-04,0.0,26.4654998779297,8.0,75085.0,11005
160,2014-05,0.0,24.95593547821045,12.0,75085.0,11005
161,2014-06,0.0,25.1308641433716,4.0,75085.0,11005
162,2014-07,0.0,24.4822435379028,2.0,75085.0,11005
163,2014-08,0.0,26.294972419738748,2.0,75085.0,11005
164,2014-09,0.0,27.6731004714966,1.0,75085.0,11005
165,2014-10,0.0,27.8955955505371,3.0,75085.0,11005
166,2014-11,0.0,26.925127029418952,6.0,75085.0,11005
167,2014-12,0.0,26.0773057937622,4.0,75085.0,11005
168,2015-01,0.0,26.05671310424805,9.0,75169.0,11005
169,2015-02,0.0,25.72927951812745,9.0,75169.0,11005
170,2015-03,0.0,25.9564504623413,14.0,75169.0,11005
171,2015-04,0.0,26.16341590881349,8.0,75169.0,11005
172,2015-05,0.0,25.0602207183838,5.0,75169.0,11005
173,2015-06,0.0,25.190845489502,2.0,75169.0,11005
174,2015-07,0.0,24.96971797943115,3.0,75169.0,11005
175,2015-08,0.0,27.17877006530765,1.0,75169.0,11005
176,2015-09,0.0,27.96471118927,4.0,75169.0,11005
177,2015-10,0.0,27.4147129058838,0.0,75169.0,11005
178,2015-11,0.0,26.9028491973877,6.0,75169.0,11005
179,2015-12,0.0,26.57108783721925,7.0,75169.0,11005
180,2016-01,0.0,27.0112171173096,165.0,75248.0,11005
181,2016-02,0.0,26.59549808502195,178.0,75248.0,11005
182,2016-03,0.0,26.1960039138794,125.0,75248.0,11005
183,2016-04,0.0,26.5176239013672,39.0,75248.0,11005
184,2016-05,0.0,24.084291458129897,14.0,75248.0,11005
185,2016-06,0.0,23.20756435394285,5.0,75248.0,11005
186,2016-07,0.0,25.400119781494148,1.0,75248.0,11005
187,2016-08,0.0,25.99931049346925,1.0,75248.0,11005
188,2016-09,0.0,25.851868629455552,1.0,75248.0,11005
189,2016-10,0.0,27.596928596496547,3.0,75248.0,11005
190,2016-11,0.0,25.854990959167505,4.0,75248.0,11005
191,2016-12,0.0,25.9493741989136,17.0,75248.0,11005
192,2017-01,0.0,25.932844161987298,21.0,75328.0,11005
193,2017-02,0.0,25.90731620788575,17.0,75328.0,11005
194,2017-03,0.0,25.80156898498535,16.0,75328.0,11005
195,2017-04,0.0,25.91055774688725,15.0,75328.0,11005
196,2017-05,0.0,25.2223300933838,10.0,75328.0,11005
197,2017-06,0.0,24.62483310699465,3.0,75328.0,11005
198,2017-07,0.0,24.923005104064952,3.0,75328.0,11005
199,2017-08,0.0,26.51770687103275,2.0,75328.0,11005
200,2017-09,0.0,26.98389625549315,1.0,75328.0,11005
201,2017-10,0.0,27.24826335906985,0.0,75328.0,11005
202,2017-11,0.0,26.28621196746825,0.0,75328.0,11005
203,2017-12,0.0,25.6604290008545,3.0,75328.0,11005
204,2018-01,0.0,25.376341819763148,7.0,69972.0,11005
205,2018-02,0.0,25.72301578521725,0.0,69972.0,11005
206,2018-03,0.0,25.59666442871095,1.0,69972.0,11005
207,2018-04,0.0,26.2441463470459,1.0,69972.0,11005
208,2018-05,0.0,25.278411865234347,3.0,69972.0,11005
209,2018-06,0.0,22.8709030151367,1.0,69972.0,11005
210,2018-07,0.0,24.7449207305908,0.0,69972.0,11005
211,2018-08,0.0,24.05224990844725,0.0,69972.0,11005
212,2018-09,0.0,26.81910705566405,0.0,69972.0,11005
213,2018-10,0.0,27.6678276062012,0.0,69972.0,11005
214,2018-11,0.0,26.065769195556648,0.0,69972.0,11005
215,2018-12,0.0,25.414475440979,0.0,69972.0,11005
216,2019-01,0.0,25.7384262084961,0.0,69746.0,11005
217,2019-02,0.0,25.9626531600952,0.0,69746.0,11005
218,2019-03,0.0,25.8955879211426,0.0,69746.0,11005
219,2019-04,0.0,26.5585412979126,0.0,69746.0,11005
220,2019-05,0.0,24.906569480896,1.0,69746.0,11005
221,2019-06,0.0,25.28194332122805,0.0,69746.0,11005
222,2019-07,0.0,24.975185394287152,1.0,69746.0,11005
223,2019-08,0.0,25.34083080291745,6.0,69746.0,11005
